Item Code,Item Description,Serial Number,Delivery Number,Shipment Date,Customer Number,Customer Name,Stat Group 1,Stat Group 2
RT-2000,365 POS System w/MSR,KSK8797,SD-2105989,6/15/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8801,SD-2105989,6/15/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8802,SD-2105989,6/15/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8803,SD-2105990,6/15/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8804,SD-2105994,6/15/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8809,SD-2106009,6/15/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8810,SD-2106009,6/15/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8811,SD-2112823,11/17/2021,C005753,Canteen Dining- Scripps Research ,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8812,SD-2106010,6/15/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8815,SD-2105770,6/8/2021,C005118,Canteen Dining- Raymond James_55463,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8816,SD-2105808,6/8/2021,C004496,Canteen Dining- Piedmont_57181,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8819,SD-2106048,6/16/2021,C004408,Eurest - Norristown,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8820,SD-2106005,6/15/2021,C005391,Canteen Dining- UPS Willow Grove,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8821,SD-2106006,6/15/2021,C004455,Canteen Dining- Bethpage,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8822,SD-2106006,6/15/2021,C004455,Canteen Dining- Bethpage,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8823,SD-2106076,6/17/2021,C004959,Eurest - Haworth,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8824,SD-2106077,6/17/2021,C004959,Eurest - Haworth,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8825,SD-2106045,6/16/2021,C005421,Eurest - Marketplace,CANTN,EUR
SV-0216,Relocation Fee - CFG ,KSK8825,SD-2201997,2/15/2022,C005445,Eurest - Rivian Plymouth,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8826,SD-2106046,6/16/2021,C005424,Eurest - Siemens Mishawaka,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8827,SD-2106047,6/16/2021,C005402,Canteen Dining- CDK Global,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8828,SD-2106052,6/16/2021,C005319,Eurest - Millipore Sigma,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8829,SD-2106052,6/16/2021,C005319,Eurest - Millipore Sigma,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8830,SD-2106052,6/16/2021,C005319,Eurest - Millipore Sigma,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8831,SD-2106052,6/16/2021,C005319,Eurest - Millipore Sigma,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8832,SD-2106052,6/16/2021,C005319,Eurest - Millipore Sigma,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8850,SD-2106400,6/29/2021,C005445,Eurest - Rivian Plymouth,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8851,SD-2106666,7/2/2021,C005334,Eurest - Loreal Florence,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8852,SD-2106666,7/2/2021,C005334,Eurest - Loreal Florence,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8853,SD-2106667,7/2/2021,C005422,Aramark-BD_NissanHQ-110376900,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8854,SD-2106667,7/2/2021,C005422,Aramark-BD_NissanHQ-110376900,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8855,SD-2106667,7/2/2021,C005422,Aramark-BD_NissanHQ-110376900,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8856,SD-2106667,7/2/2021,C005422,Aramark-BD_NissanHQ-110376900,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8857,SD-2106877,7/7/2021,C000395,Elite Cuisine LLC,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK8858,SD-2106927,7/8/2021,C004510,Canteen Dining- Virginia Beach,CANTN,CDIN
SV-0215,Relocation Fee,KSK8858,SD-2216887,11/10/2022,C007976,Canteen Dining-BAE Systems ,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8859,SD-2106972,7/9/2021,C005436,Aramark-BD_Volvo-000010543,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8861,SD-2107416,7/19/2021,C005468,Eurest - LSC Communications,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8864,SD-2107585,7/22/2021,C005487,Eurest - Trinity Center,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8865,SD-2107585,7/22/2021,C005487,Eurest - Trinity Center,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8866,SD-2107586,7/22/2021,C005034,Eurest - Santa Rosa (2),CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8867,SD-2107586,7/22/2021,C005034,Eurest - Santa Rosa (2),CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8877,365002108SDL00000003,8/9/2021,EMPLOY,Employee Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK8877,365002108SDL00000003,8/9/2021,EMPLOY,Employee Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK8878,SD-2108402,8/11/2021,C005481,Canteen Dining- FVTC,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8879,SD-2108402,8/11/2021,C005481,Canteen Dining- FVTC,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8880,SD-2108402,8/11/2021,C005481,Canteen Dining- FVTC,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8881,SD-2108407,8/11/2021,C005556,Eurest - HLS ST Elizabeth,CANTN,EUR
SV-0215,Relocation Fee,KSK8881,SD-2204689,4/11/2022,C006318,Eurest - Immigration & Customs ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8882,SD-2108407,8/11/2021,C005556,Eurest - HLS ST Elizabeth,CANTN,EUR
SV-0215,Relocation Fee,KSK8882,SD-2204689,4/11/2022,C006318,Eurest - Immigration & Customs ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8883,SD-2108469,8/12/2021,C005110,Canteen Dining- Herbalife,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8884,SD-2108469,8/12/2021,C005110,Canteen Dining- Herbalife,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8885,SD-2108469,8/12/2021,C005110,Canteen Dining- Herbalife,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8886,SD-2108469,8/12/2021,C005110,Canteen Dining- Herbalife,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8887,SD-2108517,8/13/2021,C005553,Eurest - Foreign Affairs,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8889,SD-2108517,8/13/2021,C005553,Eurest - Foreign Affairs,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8890,SD-2108516,8/13/2021,C005350,Canteen Dining- CC of Philadelphia,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8891,SD-2108516,8/13/2021,C005350,Canteen Dining- CC of Philadelphia,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8892,SD-2108579,8/16/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8893,SD-2108579,8/16/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8894,SD-2108501,8/13/2021,C005554,Canteen Dining- Genco_40391,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8895,SD-2108858,8/23/2021,C005516,Eurest - Aspen Dental Headquarters,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8896,SD-2108858,8/23/2021,C005516,Eurest - Aspen Dental Headquarters,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8897,SD-2108863,8/23/2021,C005500,Canteen Dining- Fox Valley Tech,CANTN,CDIN
SV-1215,Relocation Fee - Dining,KSK8897,SD-2208705,6/24/2022,C005367,Canteen Dining- Arthur Masterbrand,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8899,SD-2108864,8/23/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8900,SD-2108864,8/23/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8901,SD-2108940,8/24/2021,C005352,Aramark-BD_TruistBeechlea-000019391,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8901_1,SD-2114375,12/23/2021,C005945,Aramark-BD_Truist TCC-000007927,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8902,SD-2108940,8/24/2021,C005352,Aramark-BD_TruistBeechlea-000019391,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8903,SD-2108941,8/24/2021,C000116,AVI Food Systems Inc.,AVI,AVI
SV-0215,Relocation Fee,KSK8903,SD-2213699,9/19/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8904,SD-2108942,8/24/2021,C005394,Canteen Dining- Carrier_7967,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8905,SD-2108942,8/24/2021,C005394,Canteen Dining- Carrier_7967,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8906,SD-2108943,8/24/2021,C005528,Eurest - Continental North,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8907,SD-2108943,8/24/2021,C005528,Eurest - Continental North,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8908,SD-2108944,8/24/2021,C004126,Eurest - Naperville,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8909,SD-2108945,8/24/2021,C005544,Canteen Dining- Regions Bank_57642,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8910,SD-2108945,8/24/2021,C005544,Canteen Dining- Regions Bank_57642,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8911,SD-2110465,9/29/2021,C005396,Canteen Dining- Sealed Air-27422,CANTN,CDIN
RT-2002,365 Order Station,KSK8911,SD-2108946,8/24/2021,C005523,Canteen Dining-Union County College,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8912,SD-2108947,8/24/2021,C005429,Eurest - Ferguson,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8915,SD-2109155,8/30/2021,C005567,Aramark-BD_Marriott-000019586,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8916,SD-2109155,8/30/2021,C005567,Aramark-BD_Marriott-000019586,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8918,SD-2109649,9/8/2021,C005564,Aramark-BD_PwC-000019635,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8919,SD-2109661,9/8/2021,C005566,Aramark-BD_Loves Travel-000019572,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8920,SD-2109662,9/8/2021,C005566,Aramark-BD_Loves Travel-000019572,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8921,SD-2109662,9/8/2021,C005566,Aramark-BD_Loves Travel-000019572,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8922,SD-2109662,9/8/2021,C005566,Aramark-BD_Loves Travel-000019572,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8923,SD-2109789,9/10/2021,C005563,Canteen Dining- Zotec,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8924,SD-2109789,9/10/2021,C005563,Canteen Dining- Zotec,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8925,SD-2109789,9/10/2021,C005563,Canteen Dining- Zotec,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8926,SD-2109790,9/10/2021,C005033,Canteen Dining- SW Michigan College,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8927,SD-2109792,9/10/2021,C005352,Aramark-BD_TruistBeechlea-000019391,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8928,SD-2109792,9/10/2021,C005352,Aramark-BD_TruistBeechlea-000019391,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8929,SD-2109659,9/8/2021,C005701,Aramark Corrections_WashingtonDC,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8930,SD-2109660,9/8/2021,C005701,Aramark Corrections_WashingtonDC,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8931,SD-2109660,9/8/2021,C005701,Aramark Corrections_WashingtonDC,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8933,SD-2110029,9/16/2021,C005402,Canteen Dining- CDK Global,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8934,SD-2110038,9/16/2021,C005560,Eurest - ExxonMobil HQ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8935,SD-2110038,9/16/2021,C005560,Eurest - ExxonMobil HQ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8936,SD-2110038,9/16/2021,C005560,Eurest - ExxonMobil HQ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8937,SD-2110039,9/16/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8938,SD-2110039,9/16/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8939,SD-2110040,9/16/2021,C005597,Sodexo Kaiser South Nova,SODEX,OTR
SV-0215,Relocation Fee,KSK8939,SD-2213262,9/9/2022,C005518,Sodexo-Kaiser N Baltimore,SODEX,OTR
RT-2000,365 POS System w/MSR,KSK8940,SD-2112309,11/4/2021,C005543,Flik- Mayer Brown LLP,CANTN,FLIK
RT-2000,365 POS System w/MSR,KSK8941,SD-2112309,11/4/2021,C005543,Flik- Mayer Brown LLP,CANTN,FLIK
RT-2000,365 POS System w/MSR,KSK8942,SD-2112309,11/4/2021,C005543,Flik- Mayer Brown LLP,CANTN,FLIK
RT-2000,365 POS System w/MSR,KSK8943,SD-2110042,9/16/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8944,SD-2110042,9/16/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8945,SD-2110213,9/21/2021,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8949,SD-2209061,7/1/2022,C007385,Aramark-BD_Kawasaki-000019927,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8950,SD-2111243,10/14/2021,C005542,Eurest - GE Aviation,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8951,SD-2111243,10/14/2021,C005542,Eurest - GE Aviation,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8952,SD-2110335,9/24/2021,C000395,Elite Cuisine LLC,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK8953,SD-2110464,9/29/2021,C005614,Canteen Dining- JBS Beef Plant,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8954,SD-2110464,9/29/2021,C005614,Canteen Dining- JBS Beef Plant,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8955,SD-2110615,10/4/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8956,SD-2110615,10/4/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8957,SD-2110584,10/1/2021,C005352,Aramark-BD_TruistBeechlea-000019391,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8958,SD-2200993,1/25/2022,C005815,Aramark-BD_Exelon-110404500,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8958_1,SD-2114375,12/23/2021,C005945,Aramark-BD_Truist TCC-000007927,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8959,SD-2110657,10/5/2021,C005352,Aramark-BD_TruistBeechlea-000019391,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8961,SD-2110303,9/24/2021,C005683,Eurest - Vitesco Technologies,CANTN,FLIK
RT-2000,365 POS System w/MSR,KSK8962,SD-2110303,9/24/2021,C005683,Eurest - Vitesco Technologies,CANTN,FLIK
RT-2000,365 POS System w/MSR,KSK8963,SD-2110301,9/24/2021,C005055,Canteen Dining- Michelin HNA_10214,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8964,SD-2110302,9/24/2021,C005410,Canteen Dining- Husqvarna-27425,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8965,SD-2110302,9/24/2021,C005410,Canteen Dining- Husqvarna-27425,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8966,SD-2110302,9/24/2021,C005410,Canteen Dining- Husqvarna-27425,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8967,SD-2110657,10/5/2021,C005352,Aramark-BD_TruistBeechlea-000019391,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8968,SD-2110725,10/6/2021,C005709,Aramark-BD_BriggsStratton-000019631,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8969,SD-2111291,10/15/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8970,SD-2111342,10/18/2021,C005706,Eurest - Micron,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8971,SD-2111342,10/18/2021,C005706,Eurest - Micron,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8972,SD-2111342,10/18/2021,C005706,Eurest - Micron,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8973,SD-2112850,11/18/2021,C001910,Aramark-BD_LockheedMartin-110095400,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8974,SD-2112850,11/18/2021,C001910,Aramark-BD_LockheedMartin-110095400,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8975,SD-2112851,11/18/2021,C001910,Aramark-BD_LockheedMartin-110095400,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8977,SD-2111779,10/26/2021,C005653,Trolley House,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK8980,SD-2112823,11/17/2021,C005753,Canteen Dining- Scripps Research ,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8981,SD-2112823,11/17/2021,C005753,Canteen Dining- Scripps Research ,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8982,SD-2112945,11/22/2021,C005687,Eurest - Netrality,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8984,SD-2112945,11/22/2021,C005687,Eurest - Netrality,CANTN,EUR
SV-1215,Relocation Fee - Dining,KSK8985,SD-2205840,5/2/2022,C006560,Canteen Dining- Mic Marc_9012,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK8986,SD-2112923,11/22/2021,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8987,SD-2112849,11/18/2021,C005746,Eurest - IDA,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8988,SD-2112849,11/18/2021,C005746,Eurest - IDA,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK8989,SD-2112873,11/18/2021,C005724,Country Store Vending - MMF,INDEP,MMF
RT-2000,365 POS System w/MSR,KSK8990,SD-2113060,11/24/2021,C005783,Aramark-BD_Digi-Key_000019618,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8991,SD-2113060,11/24/2021,C005783,Aramark-BD_Digi-Key_000019618,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8992,SD-2113061,11/24/2021,C005783,Aramark-BD_Digi-Key_000019618,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8993,SD-2113061,11/24/2021,C005783,Aramark-BD_Digi-Key_000019618,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK8994,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
SV-0215,Relocation Fee,KSK8994,SD-2202993,3/7/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8995,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8996,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8997,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8998,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK8999,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9000,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9001,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9002,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9003,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9004,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9005,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9006,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9007,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9008,SD-2113579,12/7/2021,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9009,SD-2113773,12/10/2021,C005796,Eurest - Cummins Fridley MN,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9010,SD-2113773,12/10/2021,C005796,Eurest - Cummins Fridley MN,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9011,SD-2113773,12/10/2021,C005796,Eurest - Cummins Fridley MN,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9012,SD-2113774,12/10/2021,C005722,Eurest - Kimberly Clark,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9013,SD-2113774,12/10/2021,C005722,Eurest - Kimberly Clark,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9014,SD-2113774,12/10/2021,C005722,Eurest - Kimberly Clark,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9015,SD-2113577,12/7/2021,C005818,Aramark Corrections_Riverside Jail,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9016,SD-2113577,12/7/2021,C005818,Aramark Corrections_Riverside Jail,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9017,SD-2113779,12/10/2021,C005756,Eurest - United Airlines,CANTN,EUR
SV-0217,Relocation Fee - Indep Excl ,KSK9017,SD-2206330,5/12/2022,C000238,Mark Vend Company,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9018,SD-2113779,12/10/2021,C005756,Eurest - United Airlines,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9019,SD-2113779,12/10/2021,C005756,Eurest - United Airlines,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9020,SD-2113779,12/10/2021,C005756,Eurest - United Airlines,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9021,SD-2114035,12/16/2021,C005761,Eurest - CalPERS ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9022,SD-2114035,12/16/2021,C005761,Eurest - CalPERS ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9024,SD-2114375,12/23/2021,C005945,Aramark-BD_Truist TCC-000007927,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9025,SD-2114375,12/23/2021,C005945,Aramark-BD_Truist TCC-000007927,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9026,SD-2114274,12/22/2021,C005863,Canteen Dining- Barings ,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9027,SD-2200182,1/6/2022,C005777,Eurest - Infineon,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9028,SD-2200182,1/6/2022,C005777,Eurest - Infineon,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9029,SD-2114532,12/28/2021,C005397,Canteen Dining- Craftmaster_21200,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9030,SD-2200090,1/4/2022,C005398,Canteen Dining- Meritor_17019,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9031,SD-2200186,1/6/2022,C005350,Canteen Dining- CC of Philadelphia,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9032,SD-2200185,1/6/2022,C005758,Aramark-BD_TruistOrlando-000019454,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9033,SD-2200185,1/6/2022,C005758,Aramark-BD_TruistOrlando-000019454,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9034,SD-2200254,1/10/2022,C004496,Canteen Dining- Piedmont_57181,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9038,SD-2200391,1/11/2022,C005763,Canteen Dining- Borgwarner_19855,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9039,SD-2200642,1/17/2022,C005399,Canteen Dining- Commscope_42454,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9040,SD-2200723,1/19/2022,C005411,Canteen Dining- Dominion_28265,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9041,SD-2200724,1/19/2022,C005395,Canteen Dining- Eaton Sumter,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9042,SD-2200725,1/19/2022,C005518,Sodexo-Kaiser N Baltimore,SODEX,OTR
SV-0077A,Order Setup,KSK9043,SD-2200994,1/25/2022,C005427,Buffalo Strive Vending,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9045,SD-2200993,1/25/2022,C005815,Aramark-BD_Exelon-110404500,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9046,SD-2200991,1/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9047,SD-2200991,1/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9048,SD-2200991,1/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9049,SD-2200991,1/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9050,SD-2200991,1/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9051,SD-2200992,1/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9052,SD-2200992,1/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9053,SD-2200992,1/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9054,SD-2200992,1/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9055,SD-2200992,1/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9056,SD-2201100,1/27/2022,C005404,Canteen Dining- Schneider Ele_9003,CANTN,CDIN
